id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,number_of_reviews_ltm
37401664,Funky-Thai near DMK Airport/IMPACT/Gov Complex,229652952,ColorfulEnglish,Lak Si,13.89089,100.5651,Private room,464,4,7,2022-10-04,0.19,2,2
37404579,"Plus+！Sukhumvit comfortable 1BR Free pool, gym",13858975,Demo,Khlong Toei,13.70519,100.5931,Entire home/apt,1020,2,2,2020-02-28,0.05,7,0
37405108,"Special! Comfortable!  1BR Free pool, gym, Wi-Fi",13858975,Demo,Khlong Toei,13.70363,100.59161,Entire home/apt,1121,5,1,2020-02-10,0.03,7,0
37408188,Bright Corner Studio - City view - Near Ari BTS,251475219,Kanomping,Phaya Thai,13.78359,100.5474,Entire home/apt,1529,1,35,2022-12-05,0.87,11,13
37842180,Joyful & Modern Home. Safe area with foods & 7-11,26904743,Metapon,Din Daeng,13.7646484375,100.56599426269533,Entire home/apt,8957,1,8,2022-12-26,3.29,1,8
37846566,*LUX* Silom Condo❤Cloud Pool❤WiFi❤BTS❤Shopping,111844630,B,Bang Rak,13.7269,100.52764,Entire home/apt,3462,5,11,2022-12-12,0.3,16,3
37849267,Family Room for 3 at khaosan road hotel+ Breakfast,8444643,Kiattisak,Phra Nakhon,13.75479,100.50519,Private room,1999,1,3,2022-07-30,0.08,53,1
37705528,曼谷 都市森林 日式温泉两室一厅 两卫 /公寓,67585919,Summer,Khlong Toei,13.71689,100.57727,Entire home/apt,2605,5,15,2022-11-21,0.37,25,6
37856170,Big Comfort room with RiverView on CharoenkrungRd.,22109620,Krissana,Sathon,13.71485,100.51107,Entire home/apt,930,1,10,2022-11-12,0.25,3,1
37707441,"The hight floor , 湄南河景超一线",272358230,Charles,Bang Phlat,13.79992,100.50629,Entire home/apt,1000,60,2,2022-08-03,0.27,28,2
37711251,New stylish Apartment in the heart of Bangkok,268845699,Lamyai,Vadhana,13.74211,100.55768,Entire home/apt,1085,3,9,2022-12-15,0.24,1,4
37886423,A13 每客消毒~温馨双人公寓/泳池健身房/近翁聿地铁/交通方便/直达各个区域景点,262923052,Camila,Khlong Toei,13.70315,100.59332,Entire home/apt,971,28,2,2019-10-05,0.05,30,0
37892490,New!  La Chada Night Market 1BR 2PPL near MRT,201677068,Curry,Huai Khwang,13.76547,100.58683,Entire home/apt,1057,1,9,2019-12-11,0.22,228,0
37892674,YU-HENG House / Central of Bangkok Old City.,68764708,Phurich,Phra Nakhon,13.74803,100.49797,Entire home/apt,2459,2,27,2022-11-08,0.68,1,12
37893129,New!  La Chada Night Market studio 2PPL near MRT,201677068,Curry,Huai Khwang,13.76566,100.58645,Entire home/apt,1000,1,11,2020-02-04,0.27,228,0
37412027,Rama9.Pretty swimming Pool GYM. Luxurious New,79150947,Ruby,Bang Kapi,13.74782,100.60623,Hotel room,600,28,4,2022-10-28,0.57,5,4
37417173,Rooftop pool gym luxury cozy studio@ BTSphromphong,178797330,Xu,Khlong Toei,13.72553,100.56628,Entire home/apt,1746,1,35,2022-12-17,0.85,24,11
37417955,"8. SELF CHECK-IN, Urban Area, Skytrain & Subway",220055398,Neerita (Palm),Khlong Toei,13.72998,100.56415,Private room,649,7,14,2022-12-26,0.34,8,5
37712115,"Breezy Haus In Asoke  (Pool, walk to BTS/MRT) # I",49539775,Max,Khlong Toei,13.72845,100.56006,Entire home/apt,9429,2,21,2022-12-15,0.51,36,7
37712642,The director's home - NaNa Bts 5mins,51715335,Live&Stay,Vadhana,13.74095,100.55578,Entire home/apt,4997,1,21,2022-12-06,0.51,11,3
37722631,"Breezy Haus  In Asoke (Pool, walk to BTS/MRT) II",49539775,Max,Khlong Toei,13.72985,100.55976,Entire home/apt,10500,2,36,2022-12-08,0.88,36,6
37897707,"Elio Sukhumvit64 Bangkok , 5 min to BTS Punnawithi",189042981,Teeranart,Phra Khanong,13.68451,100.60513,Entire home/apt,750,1,1,2022-06-21,0.16,2,1
37902359,Hap@Sathorn located in sathorn district.,202672789,Piphat,Sathon,13.72023,100.548203,Private room,1286,1,10,2022-10-31,0.25,26,4
37902536,--Hap@Sathorn [Cheap and clean]--,202672789,Piphat,Sathon,13.720214,100.548203,Private room,1286,1,38,2022-12-22,0.97,26,36
37916508,C10 每客消毒~温馨双人公寓/曼谷大学对面/EKKAMAI BTS/5分钟车程,262923052,Camila,Khlong Toei,13.71257,100.57902,Entire home/apt,1083,1,1,2019-09-25,0.03,30,0
37917797,30days!  Sukhumvit NANA spacious 1BR 2PPL near BTS,201677068,Curry,Ratchathewi,13.75116,100.55604,Entire home/apt,1466,3,28,2022-12-13,0.69,228,8
38442651,Lee Thong House ll near MRT 170m and Yaowarat 300m,51306044,Apiwat,Pom Prap Sattru Phai,13.7445,100.5108,Entire home/apt,905,2,48,2022-12-28,1.3,1,40
37943936,⭐The Retro Rebel (Lumpini park + Netflix)⭐,9088749,Natalie,Parthum Wan,13.74038,100.5396,Entire home/apt,1600,28,29,2021-08-13,0.72,13,0
38061147,Bangkok Centre/BTS PhraKhanong 450m/Deluxe,258885064,Kelvin,Khlong Toei,13.7113,100.59223,Hotel room,900,1,38,2020-03-09,0.94,3,0
38065840,超现代主义No.4/火车头夜市/四面佛/大皇宫,219301393,Jack,Huai Khwang,13.76901,100.57312,Entire home/apt,740,365,17,2020-05-21,0.44,9,0
38073790,2 Mins. walk from BTS Phra Khanong,213505793,Natat,Vadhana,13.7163,100.59327,Private room,1290,1,1,2022-09-20,0.3,8,1
38074535,"Private blue and white stylish house, 4Br 3Bathr.",20776923,Tan,Phaya Thai,13.78356,100.54422,Entire home/apt,8143,1,21,2022-12-18,0.52,1,5
38075274,A21 每客消毒~温馨双人房~泳池健身房WIFI~ON NUT BTS,262923052,Camila,Khlong Toei,13.70368,100.59321,Entire home/apt,1042,28,3,2021-11-22,0.08,30,0
38075817,A11 每客消毒~on nut-BTS ♥双人房~gym&泳池&wifi&会中文哦~,262923052,Camila,Khlong Toei,13.70306,100.59304,Entire home/apt,1034,28,1,2019-12-04,0.03,30,0
38077517,Exclusive Family room  For 4 Person,256992723,Bhumipat,Phaya Thai,13.78576,100.53725,Hotel room,1800,1,4,2019-10-26,0.1,4,0
38077755,Jintana Residence @Ari 01,289023695,Phisit,Phaya Thai,13.77396,100.53224,Hotel room,678,1,21,2020-03-12,0.52,11,0
38078528,Lost In Thailand Huay kwang Heaven Place,105022415,Krittin,Huai Khwang,13.77158,100.58047,Private room,850,300,7,2022-10-24,0.2,1,1
38079310,Deluxe King Size Bed Room,256992723,Bhumipat,Phaya Thai,13.78553,100.53819,Hotel room,1000,1,1,2019-09-08,0.02,4,0
38079674,New*Stylish 2BR Suite City Center/Pratunam,270928967,Kaem,Ratchathewi,13.75058,100.53634,Entire home/apt,3600,1,15,2022-09-05,0.37,9,5
37946540,A30 每客消毒~♥ WIFI+swimming pool+Gym,262923052,Camila,Khlong Toei,13.70332,100.59314,Entire home/apt,1034,28,4,2020-01-19,0.1,30,0
37953042,Cozy Place Urban Style Kaset–Nawamin,111081211,Marcos,Bueng Kum,13.82362,100.63065,Entire home/apt,350,25,3,2022-09-26,0.08,1,1
38460698,"Comfortably @Nana alley Sukhumvit Road, Bangkok.",290188196,Panrada,Vadhana,13.74634,100.55367,Entire home/apt,943,4,35,2022-12-02,0.88,2,11
37982327,New!  La Chada Night Market 1BR 2PPL near MRT,201677068,Curry,Huai Khwang,13.77098,100.58005,Entire home/apt,1057,1,8,2019-12-21,0.2,228,0
37983986,F6.0新房特惠/豪华单间/曼谷市中心/双轨交汇/ Asok/MRT素空逸/T21商场/网红无边泳池,235135484,Shin,Khlong Toei,13.73678,100.55711,Entire home/apt,1671,1,99,2022-12-12,2.43,21,49
38083064,New!  La Chada Night Market 1BR 2PPL near MRT,201677068,Curry,Huai Khwang,13.77315,100.58113,Entire home/apt,1057,1,12,2020-07-27,0.3,228,0
38085633,Jintana Residence @Ari 02,289023695,Phisit,Phaya Thai,13.77397,100.53416,Hotel room,678,1,39,2020-03-13,0.96,11,0
38086289,Jintana Residence @Ari 03,289023695,Phisit,Phaya Thai,13.77568,100.53354,Hotel room,678,1,56,2020-03-12,1.38,11,0
38088370,Bangson站走路200米metrosky一房，freewifi+超大游泳池+自带24小时711店,172820753,AliceGuo郭美,Bang Sue,13.82309,100.53632,Entire home/apt,800,30,30,2022-09-01,0.75,17,7
37985091,F4.0/超值/四人高级公寓套房/曼谷中心/T21商场/asok轻轨站/素坤逸地铁站/无边际泳池/,235135484,Shin,Khlong Toei,13.73698,100.55754,Entire home/apt,2386,1,78,2022-12-13,1.92,21,31
38465551,近Ekkamai BTS高端公寓/楼下便利店/WIFI泳池健身房,145673155,Cora,Khlong Toei,13.71123,100.57937,Entire home/apt,995,3,3,2022-09-20,0.08,26,2
38467818,30days! Sukhumvit NANA spacious 2BR 4PPL near BTS,201677068,Curry,Ratchathewi,13.74949,100.55647,Entire home/apt,4193,2,60,2022-12-08,1.55,228,24
38003654,[Staycation]Near Rot Fai Train Night Market Condo,263356033,Elements,Pra Wet,13.69655,100.64692,Entire home/apt,36950,1,8,2020-03-02,0.2,6,0
38003753,Seacon Square Cozy Condo with Pool&Gym! #ES,263356033,Elements,Pra Wet,13.69453,100.64612,Entire home/apt,1200,3,3,2020-02-06,0.08,6,0
38004687,30days! AirportLink Sukhumvit NANA MaxValu 2BR(4P),201677068,Curry,Ratchathewi,13.75112,100.55572,Entire home/apt,2527,3,13,2022-08-28,0.32,228,6
38107259,Silom City Hotel,265612666,Silom City,Bang Rak,13.72693,100.52287,Private room,1099,1,4,2020-03-13,0.11,4,0
38006273,Apartment Sukhumvit 30 (500m. to Emquartier/BTS),132758342,Mo,Khlong Toei,13.72721,100.57161,Entire home/apt,1490,1,19,2022-12-28,0.48,10,8
38477655,1. 2 Bed Family room Specialty Coffee Garden view,54799597,Kittipat,Suanluang,13.73554,100.65065,Private room,929,1,9,2022-12-27,0.23,2,7
38009522,New!  La Chada Night Market 1BR 2PPL near MRT,201677068,Curry,Huai Khwang,13.77162,100.57948,Entire home/apt,1057,1,21,2020-08-13,0.52,228,0
38010095,Near Rot Fai vintage night market with Pool #ES,263356033,Elements,Pra Wet,13.69681,100.64497,Entire home/apt,1200,3,4,2019-11-22,0.1,6,0
38029386,"Breezy Haus  In Asoke (Pool, walk to BTS/MRT)IV",49539775,Max,Khlong Toei,13.72879,100.56195,Entire home/apt,8643,2,19,2022-12-21,0.47,36,12
38029519,"Breezy Haus  In Asoke (Pool, walk to BTS/MRT)# III",49539775,Max,Khlong Toei,13.72722,100.56013,Entire home/apt,10143,2,28,2022-12-10,0.69,36,7
38107705,Nice&Cozy StudioRoom near BITECH&True Digital Park,187059117,Auttapol,Phra Khanong,13.68622,100.60236,Entire home/apt,750,1,2,2020-01-16,0.06,1,0
38109356,30days! Sukhumvit NANA spacious 1BR  near BTS ARL,201677068,Curry,Ratchathewi,13.74912,100.55503,Entire home/apt,1466,3,21,2022-10-26,0.52,228,3
38123673,Luxury condo at Ekkamai-Thong lo in Bangkok,110782114,Kittikun,Khlong Toei,13.72016,100.58346,Entire home/apt,1385,30,1,2019-09-05,0.02,1,0
38135746,Brand New stylish apartment next to On Nut Station,28722261,Christy,Khlong Toei,13.70667,100.59925,Entire home/apt,1034,4,38,2022-12-20,0.95,4,22
38144702,30days!  Sukhumvit NANA spacious 1BR 2PPL near BTS,201677068,Curry,Ratchathewi,13.74909,100.5556,Entire home/apt,1466,3,67,2022-12-09,1.65,228,15
38146514,30days! AirportLink Sukhumvit NANA MaxValu 2BR(4P),201677068,Curry,Ratchathewi,13.751,100.55592,Entire home/apt,2527,3,12,2022-09-30,0.3,228,3
38155521,四面佛Nana酒吧街.2 bedroom最炫工业风.Near MRT and BTS提供接机服务,219301393,Jack,Ratchathewi,13.75099,100.55605,Entire home/apt,4980,7,31,2022-04-11,0.77,9,1
38164848,30days! AirportLink Sukhumvit NANA MaxValu 2BR(4P),201677068,Curry,Ratchathewi,13.74919,100.55422,Entire home/apt,2527,3,15,2022-11-18,0.37,228,9
38165671,30days!  Sukhumvit NANA spacious 1BR 2PPL near BTS,201677068,Curry,Ratchathewi,13.74904,100.55463,Entire home/apt,1466,3,36,2022-11-23,0.89,228,10
38166896,High-end Residents in Ekkamai中文服务,12464021,Rebecca,Vadhana,13.74115,100.59032,Entire home/apt,800,30,7,2022-11-01,0.2,21,4
38168354,A33 每客消毒~♥ on nut-BTS ♥7-11nearby ♥ convenient,262923052,Camila,Khlong Toei,13.70476,100.5912,Entire home/apt,1034,28,1,2019-11-15,0.03,30,0
38171761,The Anonymous Townhouse - Bangkok (duplex),194021695,The Anonymous House,Bang Rak,13.72429,100.5196,Hotel room,1850,2,71,2022-12-26,1.8,8,46
38190539,"Closed: Sadly, we met bad people.",227634466,Waleerak,Vadhana,13.73743,100.56116,Entire home/apt,2580,30,1,2020-01-09,0.03,3,0
38193096,Shared room on the way to the airport,212745958,Pom,Pra Wet,13.69346,100.64725,Shared room,658,1,1,2019-09-10,0.02,1,0
38194342,市中心舒适一室一厅/高空无边泳池/靠近火车夜市/RCA酒吧街/暹罗广场/中文房东/提供网红道具拍照,206349231,Lilian,Huai Khwang,13.75346,100.57418,Entire home/apt,880,10,29,2022-08-28,0.72,2,11
38053194,30days!  Sukhumvit NANA spacious 1BR 2PPL near BTS,201677068,Curry,Ratchathewi,13.75089,100.55638,Entire home/apt,1466,3,77,2022-12-24,1.9,228,15
38054547,2BR！New! Near The Grand Palace/ASOK Station/4PPL,201677068,Curry,Khlong Toei,13.736,100.55708,Entire home/apt,5143,1,64,2022-12-24,1.59,228,40
38058605,"Excellent location, best facilities ,worth to pay",13625199,Jidapa,Chatu Chak,13.80545,100.5549,Private room,1200,30,20,2020-03-09,0.5,1,0
38059497,"Palm Springs·Amorous Feelings of French, City Cent",133849226,Aidan,Ratchathewi,13.75117,100.55465,Entire home/apt,2200,30,37,2021-12-20,0.92,20,0
38059608,Zen of Life (Brand New) Nana BTS 5mins,51715335,Live&Stay,Vadhana,13.74561,100.55627,Entire home/apt,2870,1,18,2022-12-09,0.44,11,6
38734647,private room for 2 persons - Clean Cozy & Quite,45253735,Coop,Ratchathewi,13.75328,100.5409,Private room,650,1,1,2022-05-31,0.14,3,1
38736512,2 bedroom+WIFI on Thonglor Road,221708819,WenDi,Huai Khwang,13.74533,100.58211,Entire home/apt,2200,1,7,2022-12-20,0.18,2,5
38739059,New!  La Chada Night Market 1BR 2PPL near MRT,201677068,Curry,Huai Khwang,13.77287,100.57845,Entire home/apt,1057,1,13,2020-01-11,0.33,228,0
38739715,New!  La Chada Night Market 2BR 4PPL near MRT,201677068,Curry,Huai Khwang,13.77132,100.58033,Entire home/apt,2114,1,6,2020-02-21,0.15,228,0
38203589,Unique stay in shopping district,62878021,Toon Ratana,Ratchathewi,13.75179,100.53632,Private room,1350,2,1,2019-11-03,0.03,1,0
38481256,曼谷素坤逸Thonglor/花园泳池超大两房/免费WIFI,67585919,Summer,Khlong Toei,13.71638,100.57712,Entire home/apt,2605,5,13,2022-07-17,0.33,25,4
38211051,H9-2br.Private@Thong lo9-Near Bts Thong lo,108262170,Pim Lada,Vadhana,13.73102,100.5799,Private room,2200,1,1,2019-12-10,0.03,4,0
38498248,Private King Bed with extra bed+shared bathroom,192586951,Pagon,Yan na wa,13.69696,100.53186,Hotel room,990,1,14,2022-11-25,0.38,8,10
38219077,CozySweet Hyde (BrandNew) NaNA BTS 5mins,51715335,Live&Stay,Vadhana,13.7452,100.55779,Entire home/apt,2474,1,10,2020-02-19,0.25,11,0
38219455,Delightful 1 bedroom in Sukhumvit 11 (BTS Nana),62272632,WaWa,Vadhana,13.74287,100.55704,Entire home/apt,1553,30,12,2022-12-13,0.31,3,10
38221360,Brand new condo next to On Nut BTS,28722261,Christy,Khlong Toei,13.70534,100.59651,Entire home/apt,857,4,27,2022-12-11,0.67,4,13
38503201,30days! Sukhumvit NANA spacious 1BR  near BTS ARL,201677068,Curry,Ratchathewi,13.74913,100.5563,Entire home/apt,1466,3,50,2022-11-11,1.25,228,1
38222965,New experience with local house,31210864,Pattamawee,Dusit,13.78732,100.53094,Entire home/apt,1500,1,1,2019-12-29,0.03,2,0
38503924,30days! AirportLink Sukhumvit NANA MaxValu 2BR(4P),201677068,Curry,Ratchathewi,13.74931,100.55629,Entire home/apt,2527,3,34,2022-11-07,0.86,228,19
38743799,"Breezy Haus In Asoke  (Pool, walk to BTS/MRT)",49539775,Max,Khlong Toei,13.72911,100.56015,Entire home/apt,9357,2,20,2022-12-19,0.51,36,8
38759420,Line MRT BTS 1min  One bedroom,287988340,Best Center,Chatu Chak,13.80217,100.55313,Entire home/apt,1000,365,7,2022-04-15,0.18,4,2
38763711,⭐⭐⭐⭐⭐Chillax Luxury Design Condo🏝Bearing BTS,261952180,Matt,Bang Na,13.66062,100.60801,Entire home/apt,1586,1,60,2022-12-19,1.53,4,20
38766210,"Private Room, City Center, MRT, WiFi, Netflix C2",50050657,Wipa,Ratchathewi,13.75507,100.56167,Private room,871,1,81,2022-12-10,2.04,7,32
38506018,Don mueang Place Hotel,283100797,Nudchan,Don Mueang,13.92191,100.59867,Private room,1090,1,5,2020-02-07,0.13,1,0
38245661,EntireSingleHouse 2br 400m-MRT HuaiKwang 2carports,268011912,Panyawee,Huai Khwang,13.78335,100.57703,Entire home/apt,2449,1,45,2022-12-23,1.14,1,22
38507021,"2 Bedroom Condo 5 mins from BTS Skytrain, Bangkok",69626104,James,Bang Na,13.66069,100.59882,Entire home/apt,970,30,2,2022-12-18,0.58,1,2
38249727,Cお部屋貸し15sqm/1部屋2名/無料WIFI/徒歩11分ASOK/日本人歓迎,43556178,Yusuke,Vadhana,13.74241,100.5643,Private room,357,14,7,2022-11-09,0.18,3,6
38255674,The iris srina,290725320,Fun,Suanluang,13.74407,100.64276,Entire home/apt,1650,2,1,2019-11-10,0.03,1,0
38257179,Bangkok Centre/BTS Phrakhanong 450m/Superior Room,258885064,Kelvin,Khlong Toei,13.71286,100.5927,Hotel room,720,1,92,2020-12-20,2.28,3,0
38257535,Superior Twin/BTS PhraKhanong 450m/ Bangkok Centre,258885064,Kelvin,Khlong Toei,13.7116,100.59231,Entire home/apt,720,1,27,2020-08-20,0.67,3,0
38772479,APT476 | 3rd Fl. | 2 BDR | 1min walk to Subway,14335043,Tan,Parthum Wan,13.73831,100.51779,Entire home/apt,4269,1,130,2022-12-24,3.31,14,43
38783550,"Private Room, City Center, MRT, WiFi, Netflix B2",50050657,Wipa,Ratchathewi,13.75519,100.56121,Private room,796,1,76,2022-12-14,1.91,7,43
38784039,"Private Room, City Center, MRT, WiFi, Netflix A2",50050657,Wipa,Din Daeng,13.75711,100.56266,Private room,839,1,57,2022-12-09,1.43,7,11
38512370,曼谷市中心两室两厅/五星级酒店式公寓/三床可住多人/家庭出游最佳选择/紧挨地铁站带泳池/可做饭,67585919,Summer,Huai Khwang,13.75914,100.56838,Entire home/apt,2413,1,17,2022-01-31,0.43,25,3
38529955,Enjoy a Resort Life in Sathorn / Bangkok Center,293876366,Yvan,Sathon,13.71342,100.51943,Entire home/apt,2199,3,20,2022-12-07,0.54,3,6
38788595,sukumvit24/BTS Phrom phong/T21&Emporium/sky pool~1,296659086,Summer,Khlong Toei,13.72654,100.56693,Entire home/apt,1522,2,46,2022-12-25,1.16,22,22
38789174,Private room - 5 mins to Jodd fair night market,8956615,Andy,Huai Khwang,13.75385,100.56708,Private room,990,3,8,2022-12-17,0.21,3,4
38790329,"Private Room, City Center, MRT, WiFi, Netflix B1",50050657,Wipa,Din Daeng,13.75558,100.56319,Private room,670,1,52,2022-11-26,1.31,7,20
38803029,Loft unit with garden balcony near Sathorn Surasak,21393261,SiamLife,Sathon,13.7123,100.51983,Entire home/apt,1500,5,8,2022-12-17,0.22,17,4
38274671,"1 BDR long stay, Free Wi-Fi, Silom-Sathon,450m-BTS",226619920,Tarinee,Bang Rak,13.72239,100.52172,Private room,990,1,3,2022-09-26,0.24,8,2
38298994,"Family sleep 4 private bathroom, at MRT Samyod",158760761,Cacha Bed,Pom Prap Sattru Phai,13.74754,100.50411,Hotel room,6014,1,2,2022-07-31,0.25,4,2
38531499,Convenient access to sky train by 5 minutes walk.,293512719,Natthathum,Phra Khanong,13.70248,100.6029,Shared room,346,1,2,2022-06-19,0.05,1,1
38300990,二卧室一客厅二卫生间，大面积套房 Family suite,63515067,Zhengxian,Ratchathewi,13.74895,100.55639,Entire home/apt,2632,12,29,2020-03-03,0.73,1,0
38305017,New condo in the heart of city,291231117,Pichet,Phra Khanong,13.69902,100.60398,Entire home/apt,3000,3,1,2019-09-16,0.03,1,0
38804200,Room for rent with private bathroom,235794289,Tisha,Bangkok Noi,13.76688,100.47271,Private room,1500,1,4,2022-10-24,0.11,2,2
38804696,"Private Room, City Center, MRT, WiFi, Netflix A1",50050657,Wipa,Din Daeng,13.75637,100.56312,Private room,750,1,61,2022-11-14,1.53,7,23
38806865,3BR-ICONIC DUPLEX-Phrakhanong BTS-漂亮的房子,4138170,Kevin,Vadhana,13.7193,100.59911,Entire home/apt,2726,1,157,2022-12-22,3.96,11,49
38807029,New!Near The Grand Palace/ASOK Station/Bankok,52161947,Noons,Khlong Toei,13.7358,100.55694,Entire home/apt,2057,1,28,2022-12-20,0.71,99,4
38809267,Jintana Residence @Ari 05,289023695,Phisit,Phaya Thai,13.77415,100.53208,Private room,678,1,31,2020-02-21,0.79,11,0
38810647,---Hap@Sathorn loft hotel with friendly price---,202672789,Piphat,Sathon,13.720209,100.548195,Private room,1286,1,5,2020-02-02,0.13,26,0
38825304,New!  La Chada Night Market studio 2PPL near MRT,201677068,Curry,Huai Khwang,13.77136,100.5784,Entire home/apt,2000,1,15,2020-03-17,0.39,228,0
38840206,Sapanmai nearby Donmeung AIRPORT,297364010,Music,Bang Khen,13.89126,100.60762,Private room,555,2,17,2022-10-29,0.43,1,11
38842188,Bangkok KhlongTan 002｜10min PhromPhong BTS,196956555,璿璣,Khlong Toei,13.72322,100.56769,Entire home/apt,1329,3,31,2022-09-15,0.79,7,13
38532645,New!  La Chada Night Market 1BR 2PPL near MRT,201677068,Curry,Huai Khwang,13.77277,100.5815,Entire home/apt,1057,1,23,2020-08-08,0.58,228,0
38536491,New stunning luxury room in hippest area in town,36294916,Patti,Vadhana,13.73011,100.58048,Entire home/apt,1890,3,17,2020-03-14,0.43,1,0
38537424,คอนโดลุมพิเนีย2ห้องนอน2ห้องน้ำ 1ห้องรับแขก 1ครัว,216146123,Mami,Bang Kapi,13.77102,100.63657,Private room,1500,7,3,2022-11-15,0.08,1,1
38855787,"Ban Kru Ae mixed dorm
(8 bunk beds)",26205111,Kru,Don Mueang,13.93348,100.60177,Shared room,384,1,1,2019-11-11,0.03,2,0
38857641,On Nut Exquisite Art and One-Bedroom Apartment,128943709,Rain,Khlong Toei,13.70424,100.59581,Entire home/apt,1429,7,7,2022-09-09,0.18,26,1
38543057,"5min walk MRT,Famous NightMarket,BigC,Central,7-11",128982278,Pattanan,Din Daeng,13.77445,100.57252,Entire home/apt,2386,2,36,2022-12-21,0.9,2,13
38543475,MOONG - HOSTEL : 8 BEDS MIXED DORM near subways,105907882,Chalath,Bang Rak,13.73288,100.52627,Hotel room,350,1,1,2019-12-22,0.03,1,0
38312757,Apartment BKK56 No.1,291284470,Bell,Vadhana,13.72096,100.60063,Entire home/apt,2657,1,22,2022-12-10,0.55,1,7
38329844,"Great price, 100m Short walk to BTS, Why stay far?",95548084,Mod Apiluk,Parthum Wan,13.7438,100.54967,Entire home/apt,3786,1,26,2022-10-22,0.65,25,7
38859301,Bts On Nut 1B Apt. 2ppl Full-quiped  Kitchen Wifi,128943709,Rain,Khlong Toei,13.70343,100.5952,Entire home/apt,1500,7,11,2022-05-02,0.29,26,3
38863681,BTS new condo 1BR for3. 全新一房公寓，Tesco&onnut BTS,210559448,Cora,Khlong Toei,13.70531,100.59127,Entire home/apt,100000,2,3,2020-06-07,0.08,6,0
38864666,sukumvit24/BTS Phrom phong/T21&Emporium/sky pool~2,296659086,Summer,Khlong Toei,13.72602,100.5673,Entire home/apt,1935,2,33,2022-11-29,0.83,22,4
38864935,曼谷素坤逸24豪华公寓/天际泳池/BTS彭蓬站EM贵妇商场/T21商场/暹罗商圈/四面佛/火车夜市3,296659086,Summer,Khlong Toei,13.72434,100.5659,Entire home/apt,2072,2,39,2022-12-26,0.98,22,18
38547942,1-bed with pool and gym. 1 min. walk to Sky Train.,32546581,Pup,Khlong Toei,13.71321,100.59365,Entire home/apt,900,29,8,2022-10-25,0.25,1,7
38554711,30days! AirportLink Sukhumvit NANA MaxValu 2BR(4P),201677068,Curry,Ratchathewi,13.7504,100.55422,Entire home/apt,2527,3,29,2022-12-18,0.74,228,22
38554765,Luxury Condo BTS Phromphong,65162616,Peerada,Khlong Toei,13.72695,100.56686,Entire home/apt,1500,30,2,2019-10-24,0.05,1,0
38558450,Condo (Apartment) for rent,290922041,Elena,Huai Khwang,13.77165,100.57894,Entire home/apt,1057,15,1,2019-09-16,0.03,1,0
38558985,Studio 102/10mins to MRT/near New Night Market,179295136,Chieanchai,Din Daeng,13.77323,100.57208,Entire home/apt,650,2,7,2022-12-09,0.18,22,3
38333189,"Bed De Bell, 6 Beds Dormitory",106387623,Nat,Bangkok Noi,13.75369,100.48314,Private room,1490,1,1,2022-07-30,0.2,1,1
38335354,曼谷市中心素坤逸路轻奢网红公寓 步行5分钟到轻轨站！四面佛15分钟直达 贵妇商圈+21航站楼+娜娜,35112478,Ping,Khlong Toei,13.7265,100.56596,Entire home/apt,2663,1,24,2022-12-11,0.59,12,2
38336903,2BR！New! Near The Grand Palace/ASOK Station/4PPL,201677068,Curry,Khlong Toei,13.71476,100.56918,Entire home/apt,4586,1,8,2022-12-20,0.21,228,6
38342731,Penthouses★Private 2Bedrooms★BTS Bangwa★会说中文❤️,291770051,Suphattra,Phasi Charoen,13.71598,100.45811,Entire home/apt,2000,28,10,2020-03-08,0.25,1,0
38351384,Achcha No.2 - queen bed with private bath (3 fl.),181645695,Jitsupa,Bangkok Yai,13.73752,100.48544,Private room,850,1,1,2022-06-14,0.15,3,1
38361483,Modern Luxury 1BR Condo a step from BTS Sky Train,124524137,Obbie,Khlong Toei,13.71431,100.58948,Entire home/apt,1496,30,6,2022-06-12,0.16,1,2
38391216,Studio MekSuay,152450645,Nuanvan,Wang Thong Lang,13.798138,100.589645,Private room,1550,2,3,2022-12-26,0.6,1,3
38392694,A24 每客消毒~♥近BTS onnut 的宁静公寓小区! 高端泳池健身房,262923052,Camila,Khlong Toei,13.70475,100.59129,Entire home/apt,1042,28,1,2019-09-25,0.03,30,0
38394488,30days!  Sukhumvit NANA spacious 1BR 2PPL near BTS,201677068,Curry,Ratchathewi,13.74908,100.55496,Entire home/apt,1466,3,42,2022-12-18,1.05,228,5
38396099,30days! AirportLink Sukhumvit NANA MaxValu 2BR(4P),201677068,Curry,Ratchathewi,13.75037,100.55656,Entire home/apt,2527,3,59,2022-12-23,1.47,228,27
38398808,"18 ppl, 6BR, 100m Short walk to BTS, Why stay far?",95548084,Mod Apiluk,Parthum Wan,13.743,100.54908,Entire home/apt,8643,1,9,2022-12-25,0.26,25,8
38402958,BTS Prom Phong*Specious*Work Desk*Eat-Play-Sought,153793,Pemika,Vadhana,13.73676,100.56527,Entire home/apt,2000,28,4,2022-12-13,0.11,13,3
38406752,🏡5 mins walk to 🚅 Cozy room in a local living😊,29685153,Mon,Phasi Charoen,13.72635,100.46514,Private room,304,2,16,2022-10-10,0.42,2,11
38421150,New!  La Chada Night Market studio 2PPL near MRT,201677068,Curry,Huai Khwang,13.77249,100.57953,Entire home/apt,1000,1,24,2020-02-23,0.6,228,0
