id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,number_of_reviews_ltm,recency,revenue_at_least,empty_listing,price_category
53156988,5楼精巧studio公寓/城市中心/交通便利/双轨交汇靠近BTS MRT/出行首选,18699637,Wilson,Khlong Toei,13.73684,100.55707,Entire home/apt,1743,2,33,2022-12-15,2.65,29,32,14,115038,0,Business Class
24399752,"L32 - Cozy 2 BR with Rooftop Pool, Sukhumvit BTS!",123828822,Sara,Khlong Toei,13.71051,100.59346,Entire home/apt,1700,25,33,2022-09-25,0.58,22,5,95,1402500,0,Business Class
53154569,2楼曼谷城市中心/asok/交通便利/靠近bts mrt/带浴缸studio公寓,18699637,Wilson,Khlong Toei,13.73652,100.5575,Entire home/apt,1529,1,33,2022-11-28,2.59,29,31,31,50457,0,Business Class
46404538,New! Gateway/ Bangkok University 1BR 2PPL near BTS,52161947,Noons,Khlong Toei,13.71735,100.58424,Entire home/apt,2099,1,33,2022-12-18,1.33,99,25,11,69267,0,First Class
22602636,"Long term rental available, Pm for more info .",122510396,Zoda,Khlong Toei,13.71218,100.59359,Entire home/apt,794,90,32,2020-04-04,0.53,1,0,999,2286720,0,Standard Class
16265170,Luxury 1BR @The LINE Phra Kanong Sukhumvit 71,106363920,VerymuchThai,Khlong Toei,13.714,100.59137,Entire home/apt,2800,7,32,2018-11-03,0.44,1,0,1517,627200,0,First Class
52725061,7F34#Monthly#Pool&BTS Nana&MRT Sukhumvit&Max4ppl,312545246,Mike,Khlong Toei,13.74085,100.55492,Entire home/apt,3909,1,32,2022-12-16,2.83,49,32,13,125088,0,First Class
33030609,-Lovely 1BR-BTS Asok/MRT Sukhumvit/Terminal 21-,62257044,Ludoping,Khlong Toei,13.73716,100.55746,Entire home/apt,1797,5,31,2022-12-14,0.73,56,22,15,278535,0,Business Class
20578468,"Bangkok Sukhumvit, Min walk Thong Lo BTS sky train",135734595,Terry,Khlong Toei,13.72548,100.57577,Entire home/apt,1252,28,31,2022-07-16,0.48,1,2,166,1086736,0,Standard Class
50530745,Monthly・2BR@Asok&Sukhumvit#NearTerminal 21#Max4#4F,4385665,Yefeng,Khlong Toei,13.73514,100.55745,Entire home/apt,4384,1,31,2022-12-04,2.36,24,30,25,135904,0,Suite Class
2266425,1Br LUXE/BTS Phrakanong/CBD/WiFi,9509219,Piya,Khlong Toei,13.71166,100.59326,Entire home/apt,1143,360,31,2018-08-14,0.29,8,0,1598,12755880,0,Standard Class
43346674,"Bangkok Heart, 2Beds,  BTS Asok with Infinite pool",262453280,Hongyan,Khlong Toei,13.73731,100.55882,Entire home/apt,1030,1,31,2022-11-24,0.98,1,25,35,31930,0,Standard Class
36325491,Omni tower cozy apartment NEAR NANA,164627457,M,Khlong Toei,13.73807,100.55219,Entire home/apt,1226,1,31,2022-11-19,0.74,7,1,40,38006,0,Standard Class
51624889,Near The Grand Palace/ASOK Station/Sukhumvit,341188013,Kara,Khlong Toei,13.73555,100.55883,Entire home/apt,2986,1,31,2022-11-12,1.91,32,24,47,92566,0,First Class
33623369,Rooftop pool gym luxury cozy studio@ BTSphromphong,178797330,Xu,Khlong Toei,13.72488,100.56816,Entire home/apt,1682,1,31,2022-12-19,0.69,24,8,10,52142,0,Business Class
33814936,素坤逸50巷 酒店式公寓 超高性价比套房 bts onnut,207453281,Hua,Khlong Toei,13.70421,100.59991,Entire home/apt,843,2,31,2022-12-12,0.69,20,21,17,52266,0,Standard Class
38842188,Bangkok KhlongTan 002｜10min PhromPhong BTS,196956555,璿璣,Khlong Toei,13.72322,100.56769,Entire home/apt,1329,3,31,2022-09-15,0.79,7,13,105,123597,0,Standard Class
47314816,Brand New Loft on Sukhumvit_Sleeps 4_BTS Onnut中文服务,12464021,Rebecca,Khlong Toei,13.71195,100.59524,Entire home/apt,1300,8,31,2022-12-07,1.29,21,19,22,322400,0,Standard Class
48137326,Weekly・2BR@Asok&Sukhumvit#Near Terminal 21#1F,4385665,Yefeng,Khlong Toei,13.73525,100.55702,Entire home/apt,4815,1,31,2022-12-12,1.53,24,21,17,149265,0,Suite Class
23280094,1-Min from BTS Nana: Deluxe Studio for 2PAX,3773805,Danai And BicGy,Khlong Toei,13.73937,100.55521,Entire home/apt,2860,2,31,2022-05-05,0.55,13,1,238,177320,0,First Class
8525403,Cozy space opposite Conrad Htl BKK,43467430,Serene,Khlong Toei,13.73715,100.55157,Entire home/apt,1163,15,31,2020-01-22,0.36,2,0,1072,540795,0,Standard Class
11577779,Modern studio in Sukhumvit near BTS,12594274,Unn,Khlong Toei,13.70605,100.59918,Entire home/apt,700,28,30,2021-04-03,0.38,2,0,635,588000,0,Standard Class
37591538,🥇月租|50%BTS TongLo 2min疫情居家办公全景玻璃大一房/阳台/办公区/厨房/wifi,131270916,Magic,Khlong Toei,13.7214,100.57758,Entire home/apt,2514,1,30,2022-12-02,0.73,33,8,27,75420,0,First Class
51854076,Weekly・7F100m2~!2BR Asok&Sukhumvit#3Beds,4385665,Yefeng,Khlong Toei,13.73515,100.55687,Entire home/apt,7545,1,30,2022-12-23,1.9,24,27,6,226350,0,Suite Class
43572624,city center/ASOK/ 2PPL 1BR/pool/GYM/T21/Sukhumvit,201677068,Curry,Khlong Toei,13.72492,100.56089,Entire home/apt,1919,1,30,2022-12-13,4.19,228,30,16,57570,0,Business Class
40711618,2BR！New! Near The Grand Palace/ASOK Station/4PPL,52161947,Noons,Khlong Toei,13.73593,100.55712,Entire home/apt,4486,1,30,2022-12-14,0.81,99,23,15,134580,0,Suite Class
39292922,Cozy living in central sukumvit nana soi4 bts/mrt,164627457,M,Khlong Toei,13.73787,100.55459,Entire home/apt,1235,1,30,2022-10-03,0.78,7,3,87,37050,0,Standard Class
599127544564690519,Perfect location# Pool(50F)#Gym@Sukhumvit 24(557),312545246,Mike,Khlong Toei,13.72522,100.56598,Entire home/apt,2090,2,30,2022-12-18,3.78,49,30,11,125400,0,First Class
39347263,"55 sqm 1BR, near Nana Skytrain Centre BKK 05",108026474,Orathai,Khlong Toei,13.73744,100.55409,Entire home/apt,1558,2,30,2022-12-27,0.79,4,13,2,93480,0,Business Class
38634379,MIQ_home202/Asok BTS/Design home/Resort Pool/16pax,35082871,Ed,Khlong Toei,13.72541,100.56173,Entire home/apt,7186,2,29,2022-12-14,0.73,33,13,15,416788,0,Suite Class
54333437,★Wonderful 1BR★BTS Asok/MRT Sukhumvit★Terminal21★,62257044,Ludoping,Khlong Toei,13.73428,100.55832,Entire home/apt,1870,5,29,2022-11-28,2.69,56,29,31,271150,0,Business Class
46056849,Near The Grand Palace/ASOK Station/Sukhumvit,201677068,Curry,Khlong Toei,13.7351,100.55882,Entire home/apt,1786,1,29,2022-07-22,1.11,228,15,160,51794,0,Business Class
548975819281651554,"🖤COZY & ARTISTIC, 4BR, 4R, Nana BTS,10MintoSiam",221674027,Shirley,Khlong Toei,13.73534,100.553993,Entire home/apt,6286,1,29,2022-12-26,2.66,2,29,3,182294,0,Suite Class
15420485,Sukhumvit 24 | BTS | Sky Pool | Inc. Electric fee*,19420556,Patt,Khlong Toei,13.72505,100.56823,Entire home/apt,1314,21,29,2022-11-27,0.4,1,8,32,800226,0,Standard Class
31812621,New!Near The Grand Palace/ASOK Station/Bankok,52161947,Noons,Khlong Toei,13.73469,100.55694,Entire home/apt,2057,1,29,2022-09-19,0.62,99,2,101,59653,0,First Class
39344378,P8: SKV24/Downtown/BTS Phrompong/FreeWifi/Pool&Gym,156439429,Matt,Khlong Toei,13.72529,100.56674,Entire home/apt,1676,2,29,2022-09-03,0.78,3,6,117,97208,0,Business Class
13647561,"Stylish Loft @BTS Thonglor, WiFi100Mbps, Pool, Gym",10901596,Phatcharadhan (YoU),Khlong Toei,13.72051,100.57832,Entire home/apt,2078,20,29,2019-10-28,0.4,2,0,1158,1205240,0,First Class
39396916,曼谷素坤逸24豪华公寓/屋顶泳池/BTS彭蓬站.EM商场/T21商场/四面佛/暹罗广场/火车夜市+0,296659086,Summer,Khlong Toei,13.72739,100.56608,Entire home/apt,1827,2,29,2022-12-09,0.79,22,16,20,105966,0,Business Class
608865061476994890,2BR@Asok&Sukhumvit#Near Terminal 21&Nana(10),4385665,Yefeng,Khlong Toei,13.73561,100.55932,Entire home/apt,4197,1,29,2022-11-22,3.48,24,29,37,121713,0,First Class
24946484,MONO  BTS E9  blue ocean,68057844,Qi,Khlong Toei,13.70334,100.59356,Entire home/apt,654,30,29,2022-10-16,0.55,1,4,74,568980,0,Standard Class
45320696,Near The Grand Palace/ASOK Station/Sukhumvit,314945555,Nana,Khlong Toei,13.73525,100.55705,Entire home/apt,2414,1,29,2022-10-29,1.05,49,11,61,70006,0,First Class
23442715,1-Min from BTS Nana: Luxurious 1BR for 2PAX,3773805,Danai And BicGy,Khlong Toei,13.73884,100.55355,Entire home/apt,3900,2,29,2022-09-28,0.5,13,7,92,226200,0,First Class
24318292,20% Discount Tropical Style 2 Br Apartment Bangkok City WiFi,19266319,Alex,Khlong Toei,13.71209,100.59399,Entire home/apt,1590,28,29,2022-12-15,0.51,36,3,14,1291080,0,Business Class
24045442,1-Min from BTS Nana: Premier 1BR for 2PAX,3773805,Danai And BicGy,Khlong Toei,13.73937,100.55521,Entire home/apt,3120,2,29,2022-07-25,0.51,13,5,157,180960,0,First Class
42847547,New!Near The Grand Palace/ASOK Station/4PPL,341188013,Kara,Khlong Toei,13.73404,100.55893,Entire home/apt,3086,1,29,2022-12-12,2.87,32,29,17,89494,0,First Class
658862720399155189,"Modern room❤️3 mins walk BTS Thonglor, Sukhumvit",122363222,Chonny,Khlong Toei,13.72355,100.57649,Entire home/apt,1801,2,28,2022-12-15,4.75,19,28,14,100856,0,Business Class
9550352,One bedroom connect to Thonglor BTS,48073897,Amy,Khlong Toei,13.72489,100.57646,Entire home/apt,2351,2,28,2019-02-24,0.33,3,0,1404,131656,0,First Class
10661695,Modern bright 2br/2bath apartment w/view  'Ashton',13026063,Nils,Khlong Toei,13.72063,100.57793,Entire home/apt,3019,10,28,2022-12-13,0.33,1,4,16,845320,0,First Class
37156724,Rooftop pool gym luxury cozy studio@ BTSphromphong,178797330,Xu,Khlong Toei,13.72797,100.56743,Entire home/apt,1652,1,28,2022-12-26,0.68,24,12,3,46256,0,Business Class
38029519,"Breezy Haus  In Asoke (Pool, walk to BTS/MRT)# III",49539775,Max,Khlong Toei,13.72722,100.56013,Entire home/apt,10143,2,28,2022-12-10,0.69,36,7,19,568008,0,Suite Class
577035118207459054,Perfect location# Pool(50F)#Gym@Sukhumvit 24(533),178564839,Weeraya,Khlong Toei,13.72386,100.56576,Entire home/apt,2210,2,28,2022-12-13,2.89,35,28,16,123760,0,First Class
38807029,New!Near The Grand Palace/ASOK Station/Bankok,52161947,Noons,Khlong Toei,13.7358,100.55694,Entire home/apt,2057,1,28,2022-12-20,0.71,99,4,9,57596,0,First Class
24403688,"L271 - Modern 1 BR with Sky Pool, Sukhumvit BTS!",123828822,Sara,Khlong Toei,13.71031,100.59427,Entire home/apt,1300,25,28,2022-06-22,0.49,22,4,190,910000,0,Standard Class
30838228,Luxury 2BR/2Bath @ EmQuartier Rooftop Pool & Gym,89820474,Ken-Bambu,Khlong Toei,13.72658,100.56676,Entire home/apt,3500,2,28,2022-12-15,0.57,48,2,14,196000,0,First Class
40360168,New!Near The Grand Palace/ASOK Station/Bankok,201677068,Curry,Khlong Toei,13.73565,100.55738,Entire home/apt,2343,1,27,2022-12-06,0.72,228,10,23,63261,0,First Class
4794241,Modern 1BD with pool-great location,1780407,Feb,Khlong Toei,13.71418,100.59224,Entire home/apt,990,30,27,2022-11-02,0.29,6,4,57,801900,0,Standard Class
43529689,T5Amazing ​ CBD​ BTS Phrom Phong​ freewifi,347302995,Sophia,Khlong Toei,13.72576,100.56639,Entire home/apt,1614,1,27,2022-12-13,1.07,39,25,16,43578,0,Business Class
4825297,2 BR Apart near Bangkok Skytrain,24844970,Bertrand,Khlong Toei,13.70754,100.59274,Entire home/apt,1650,4,27,2018-12-23,0.28,1,0,1467,178200,0,Business Class
552864539144781125,T6 12FLuxury condo are close to the BTS WiFi pool,347302995,Sophia,Khlong Toei,13.724494,100.565979,Entire home/apt,1309,1,27,2022-12-12,2.48,39,27,17,35343,0,Standard Class
38221360,Brand new condo next to On Nut BTS,28722261,Christy,Khlong Toei,13.70534,100.59651,Entire home/apt,857,4,27,2022-12-11,0.67,4,13,18,92556,0,Standard Class
4265987,"New, large & 5 mins walk to bts",22145270,Little,Khlong Toei,13.71659,100.58119,Entire home/apt,950,60,27,2022-11-26,0.37,2,4,33,1539000,0,Standard Class
47163823,New! Gateway/ Bangkok University 1BR 2PPL near BTS,314945555,Nana,Khlong Toei,13.71639,100.58602,Entire home/apt,2099,1,27,2022-12-15,1.11,49,23,14,56673,0,First Class
31978818,Hide&Seek#7/Huff&Puff/Sukhumvit Rd./20 mtr. BTS,239469095,Hide And Seek Hometel,Khlong Toei,13.7148,100.59118,Entire home/apt,2726,1,27,2022-08-17,0.57,8,2,134,73602,0,First Class
40165835,Ekamai BTS clean and new  condo 5 mins to Thonglor,167689013,Lily,Khlong Toei,13.71513,100.58248,Entire home/apt,652,1,27,2022-12-10,0.72,2,21,19,17604,0,Standard Class
4374932,6MinWalk to Train Park &Malls,22713979,Anna,Khlong Toei,13.72582,100.5704,Entire home/apt,990,30,27,2019-06-30,0.31,3,0,1278,801900,0,Standard Class
38257535,Superior Twin/BTS PhraKhanong 450m/ Bangkok Centre,258885064,Kelvin,Khlong Toei,13.7116,100.59231,Entire home/apt,720,1,27,2020-08-20,0.67,3,0,861,19440,0,Standard Class
22647356,40sqm - 1 BR Unit near BTS Ekamai / Thonglor,109116903,Walairat,Khlong Toei,13.71626,100.58468,Entire home/apt,850,30,27,2022-01-29,0.45,1,1,334,688500,0,Standard Class
50201222,1BR! !Near The Grand Palace/ASOK Station/Sukhumvit,52161947,Noons,Khlong Toei,13.73515,100.5589,Entire home/apt,2500,1,27,2022-11-30,1.93,99,24,29,67500,0,First Class
34878214,New!Near The Grand Palace/ASOK Station/4PPL,201677068,Curry,Khlong Toei,13.73401,100.55921,Entire home/apt,3257,1,26,2022-12-17,0.6,228,17,12,84682,0,First Class
578579081530614339,Charming Apt Near Terminal21 Asok Rooftop Pool Gym,89820474,Ken-Bambu,Khlong Toei,13.73677,100.55912,Entire home/apt,2000,2,26,2022-12-12,2.86,48,26,17,104000,0,First Class
578586177898059850,Charming Apt Near Terminal21 Asok Rooftop Pool Gym,89820474,Ken-Bambu,Khlong Toei,13.73461,100.55854,Entire home/apt,2000,2,26,2022-12-23,2.86,48,26,6,104000,0,First Class
45110968,Cozy apartment with beautiful balcony city view,164627457,M,Khlong Toei,13.73933,100.55203,Entire home/apt,2089,1,26,2022-10-21,1.05,7,20,69,54314,0,First Class
22783074,Better Moon : love at Sundown Room - 4beds / WIFI,163545528,Papawee,Khlong Toei,13.70714,100.60041,Entire home/apt,1899,1,26,2022-12-12,0.52,10,15,17,49374,0,Business Class
34273263,Hidden Gem Lovely 1 Bedroom at BTS Phomphong,238195812,Exostay,Khlong Toei,13.72646,100.56445,Entire home/apt,1169,2,26,2022-12-08,0.61,13,11,21,60788,0,Standard Class
33236014,"Great location near BTS. supermarket,shopping mall",62733670,Apilop,Khlong Toei,13.71356,100.58543,Entire home/apt,770,2,26,2022-12-20,0.59,1,19,9,40040,0,Standard Class
31395911,Best for 2ppl! WIFI & POOL &GYM closed to BTS,128943709,Rain,Khlong Toei,13.71307,100.59001,Entire home/apt,1500,7,26,2022-11-08,0.61,26,4,51,273000,0,Business Class
54138113,"Bangkok Sooksan, Sukhumvit-Asoke 206",42482778,Harnpon,Khlong Toei,13.72391,100.56568,Entire home/apt,1171,1,26,2022-12-19,2.32,15,26,10,30446,0,Standard Class
19092006,A Perfect Stay at Prakanong BTS (Sukhumvit 69),86650569,Natt,Khlong Toei,13.71358,100.59344,Entire home/apt,1212,28,26,2022-11-30,0.4,1,6,29,882336,0,Standard Class
599083477260601530,2BR! Perfect location# Pool(50F)#Gym@Sukhumvit 24,178564839,Weeraya,Khlong Toei,13.72379,100.5656,Entire home/apt,4973,2,26,2022-12-10,3.1,35,26,19,258596,0,Suite Class
1353517,95 sqm. 2 br. 1-5 people. Next to thonglor bts,7327298,Notee,Khlong Toei,13.72393,100.57647,Entire home/apt,3300,5,26,2022-12-18,0.3,3,9,11,429000,0,First Class
51851676,Weekly・Monthly! 110m2~3BR!Sukhumv#Near Terminal 21,4385665,Yefeng,Khlong Toei,13.73566,100.55855,Entire home/apt,8691,1,26,2022-12-12,1.64,24,23,17,225966,0,Suite Class
39454928,Near The Grand Palace/ASOK Station/Sukhumvit#01,201677068,Curry,Khlong Toei,13.73589,100.5574,Entire home/apt,2243,1,26,2022-09-17,0.67,228,2,103,58318,0,First Class
40331671,THE COZY LIFESTYLE@ASOKE 1 BR,79624768,Eva,Khlong Toei,13.73866,100.55812,Entire home/apt,2271,2,26,2022-11-30,0.94,44,14,29,118092,0,First Class
34103488,Sukhumvit King Bed Loft Life 150m to BTS Thonglor,257519389,Gaetan,Khlong Toei,13.72415,100.57808,Entire home/apt,1800,21,26,2022-11-26,0.59,1,3,33,982800,0,Business Class
41515086,New!Near The Grand Palace/ASOK Station/4PPL,314945555,Nana,Khlong Toei,13.7354,100.55701,Entire home/apt,3429,1,25,2022-12-16,0.7,49,16,13,85725,0,First Class
589454608726567071,c3 曼谷市中心一卧室公寓/免费泳池/terminal21 / BTS ASok/MRT,235135484,Shin,Khlong Toei,13.73512,100.557,Entire home/apt,1586,1,25,2022-11-30,3.73,21,25,29,39650,0,Business Class
594059900616421680,"曼谷市中心豪华高档公寓, near bts Sukhumvit , free pick up中文",35112478,Ping,Khlong Toei,13.73625,100.56026,Entire home/apt,3114,1,25,2022-10-07,2.99,12,25,83,77850,0,First Class
7777915,Best Sukhumvit Area w Long Stay AUTO Discount!,37567351,Numpol,Khlong Toei,13.71608,100.58606,Entire home/apt,1200,30,25,2022-08-11,0.28,2,3,140,900000,0,Standard Class
636576024296653248,2-bts thong lo 80m  Free swimming pool gym WiFi,402093105,Hi Gravity,Khlong Toei,13.722545,100.576973,Entire home/apt,1745,3,25,2022-12-01,3.57,45,25,28,130875,0,Business Class
40045687,Dream&两卧·通罗/伊卡迈街区·NANA·个性化房间·游泳池·中文接待·曼谷中心城区 免费口罩,264864968,Tricia,Khlong Toei,13.71814,100.57725,Entire home/apt,2043,1,25,2022-12-24,0.67,44,10,5,51075,0,First Class
7041159,It's your Room at BTS Phra Khanong,5632163,Koj & Pear,Khlong Toei,13.71438,100.58864,Entire home/apt,1200,30,25,2022-10-21,0.28,1,3,69,900000,0,Standard Class
563386061225471884,2 Bedroom Unit minimal and homey in Thonglor,168421567,Lek,Khlong Toei,13.72329,100.57928,Entire home/apt,2886,3,25,2022-12-12,2.77,5,25,17,216450,0,First Class
36773479,Tuk Tuk House (TT-1) 1 BR | 250m from MRT Sirikit,276418453,G Living,Khlong Toei,13.7215,100.56247,Entire home/apt,1452,2,25,2022-10-08,0.61,32,2,82,72600,0,Business Class
37602395,Rooftop pool gym luxury cozy 2 bedroom 60sqm @BTS,178797330,Xu,Khlong Toei,13.7254,100.56872,Entire home/apt,2894,1,25,2022-12-26,0.61,24,12,3,72350,0,First Class
51622276,✿全新♡Local生活便利✿高层池景房•市区•BTS@ONNUT•可做饭•近莲花超市夜市B#E9,66923696,Panda,Khlong Toei,13.70704,100.60017,Entire home/apt,1157,1,25,2022-12-17,1.99,48,24,12,28925,0,Standard Class
52680881,Monthly・CENTRAL+2 beds@BTS Asok&MRT SUKHUMVIT(09),4385665,Yefeng,Khlong Toei,13.73577,100.55739,Entire home/apt,3588,1,25,2022-11-22,1.74,24,23,37,89700,0,First Class
46043048,1bed@free shuttle bus @bts thonglo big pool,67585919,Summer,Khlong Toei,13.71822,100.57564,Entire home/apt,1581,3,25,2022-12-24,1.19,25,19,5,118575,0,Business Class
53916681,T6 15FAmazing pool CBD  wifi EM sopping BTS,347302995,Sophia,Khlong Toei,13.72413,100.56568,Entire home/apt,1220,1,25,2022-12-08,2.26,39,25,21,30500,0,Standard Class
43530401,T5 30​ Sky​ Pool​ ​ Panoramic50Fl/WIFI/BTS/PARK24,347302995,Sophia,Khlong Toei,13.72497,100.56656,Entire home/apt,1573,1,25,2022-12-05,0.8,39,18,24,39325,0,Business Class
32327477,1BR_APT_SUKHUMVIT SOI 12_ TERMINAL21_5 MIN_WIFI505,2973845,C&C Residences,Khlong Toei,13.73699,100.55844,Entire home/apt,1800,1,25,2022-12-15,0.56,12,16,14,45000,0,Business Class
43987150,T6市中心豪华公寓顶层网红泳池特价优惠中 已消毒,347302995,Sophia,Khlong Toei,13.72592,100.56512,Entire home/apt,1600,1,24,2022-12-04,0.87,39,16,25,38400,0,Business Class
7585968,"Aspire, Soi 48, Sukumvit",22911134,Tiffany,Khlong Toei,13.71061,100.59553,Entire home/apt,1553,4,24,2020-02-15,0.27,1,0,1048,149088,0,Business Class
38335354,曼谷市中心素坤逸路轻奢网红公寓 步行5分钟到轻轨站！四面佛15分钟直达 贵妇商圈+21航站楼+娜娜,35112478,Ping,Khlong Toei,13.7265,100.56596,Entire home/apt,2663,1,24,2022-12-11,0.59,12,2,18,63912,0,First Class
43532023,限时优惠 T5曼谷CBD富人区 豪华公寓顶层无边泳池 5mins 至BTS ins风格,347302995,Sophia,Khlong Toei,13.72554,100.56444,Entire home/apt,1485,1,24,2022-12-06,0.77,39,20,23,35640,0,Business Class
640514959282294657,★Charming 2BR Retreat★BTS ASOK★Terminal 21★,62257044,Ludoping,Khlong Toei,13.73587,100.55867,Entire home/apt,3819,5,24,2022-11-29,3.62,56,24,30,458280,0,First Class
599109616072964220,Perfect location# Pool(50F)#Gym@Sukhumvit 24(556),312545246,Mike,Khlong Toei,13.72402,100.56652,Entire home/apt,2090,2,24,2022-12-26,2.76,49,24,3,100320,0,First Class
34922232,2BR！New! Near The Grand Palace/ASOK Station/4PPL,201677068,Curry,Khlong Toei,13.71459,100.56832,Entire home/apt,5143,1,24,2022-09-25,0.55,228,9,95,123432,0,Suite Class
50199142,2BR！New! Near The Grand Palace/ASOK Station/4PPL,201677068,Curry,Khlong Toei,13.73529,100.55877,Entire home/apt,7214,1,23,2022-12-04,1.22,228,20,25,165922,0,Suite Class
50572130,Monthly! 8F! CENTRAL#2 beds@BTS Asok&MRT SUKHUMVIT,4385665,Yefeng,Khlong Toei,13.73561,100.55882,Entire home/apt,3563,1,23,2022-12-03,1.7,24,21,26,81949,0,First Class
2489610,NEW 65Sqm 2BD 2BR Sukhumvit26 Emquartier Emporium,12743033,Thanan,Khlong Toei,13.72699,100.56988,Entire home/apt,2043,370,23,2017-10-21,0.23,2,0,1895,17385930,0,First Class
40545038,2Bed Luxury Duplex city center near Thonglor BTS..,219983414,Matta,Khlong Toei,13.72202,100.57498,Entire home/apt,8681,1,23,2022-12-24,0.63,7,13,5,199663,0,Suite Class
46043496,free clean！1bed room bts thonglo  Apartment,67585919,Summer,Khlong Toei,13.71778,100.57516,Entire home/apt,1581,3,23,2022-12-14,1.85,25,20,15,109089,0,Business Class
25088680,No.2 Duplex lounge 5m to BTS Asoke for Frns&Family,106351343,Cornerstone,Khlong Toei,13.73324,100.56472,Entire home/apt,2907,1,23,2022-11-28,0.41,4,3,31,66861,0,First Class
709988090218456405,BTS Thonglor精品一居室/市中心富人区/贵妇商场/暹罗商区,264864968,Tricia,Khlong Toei,13.72186,100.57739,Entire home/apt,1443,1,23,2022-12-21,7.75,44,23,8,33189,0,Business Class
46405143,New! Gateway/ Bangkok University 1BR 2PPL near BTS,201677068,Curry,Khlong Toei,13.71779,100.58457,Entire home/apt,2099,1,23,2022-12-02,0.91,228,17,27,48277,0,First Class
609190368899652123,"NEW: 5 min BTS Asok - Duplex, Comfy, Trendy 4",441917899,Pimboon,Khlong Toei,13.73401,100.56321,Entire home/apt,1000,2,23,2022-12-11,3.33,7,23,18,46000,0,Standard Class
53157435,7楼studio公寓cs/曼谷城市中心/出行便利/靠近BTS MRT 双轨交汇/,18699637,Wilson,Khlong Toei,13.73626,100.55719,Entire home/apt,1529,2,23,2022-12-15,2.14,29,23,14,70334,0,Business Class
33475607,1br@Park 24/500@BTS E5/Skytop Pool/Gym/WiFi/TM30,5984433,Sunnot,Khlong Toei,13.725996971130373,100.56702423095705,Entire home/apt,1558,1,23,2022-12-26,0.51,19,9,3,35834,0,Business Class
42524032,2BR！New! Near The Grand Palace/ASOK Station/4PPL,201677068,Curry,Khlong Toei,13.73614,100.55768,Entire home/apt,4586,1,23,2022-12-25,0.67,228,21,4,105478,0,Suite Class
39555107,High FL. 89sqm.Large 2BR w/Bathtub+Pool near BTS,267746594,Windy,Khlong Toei,13.72445,100.56331,Entire home/apt,3050,28,23,2022-09-06,0.6,37,4,114,1964200,0,First Class
33708969,*市中心通罗Thonglo BTS附近森林小区舒适时尚大两房Netflix和Fiber Wifi,49029781,Jessie,Khlong Toei,13.71822,100.57311,Entire home/apt,2600,20,22,2022-10-31,0.49,1,7,59,1144000,0,First Class
37765126,Sukhumvit50 酒店式公寓 【开间】双床房 bts onnut,207453281,Hua,Khlong Toei,13.70573,100.59963,Entire home/apt,743,2,22,2022-11-10,0.57,20,14,49,32692,0,Standard Class
34696891,BTS On Nut Quadruple Budget Apartment 4PPL,243070888,Mari,Khlong Toei,13.70541,100.5917,Entire home/apt,1500,7,22,2022-03-22,0.51,5,1,282,231000,0,Business Class
641100578162417004,Perfect location# Pool(50F)#Gym@Sukhumvit 24(845),178564839,Weeraya,Khlong Toei,13.72346,100.56439,Entire home/apt,2423,2,22,2022-12-15,3.38,35,22,14,106612,0,First Class
31270009,"Summer of'19, BTS Onnut station , brand new 1BR",210559448,Cora,Khlong Toei,13.70303,100.59221,Entire home/apt,100000,25,22,2020-02-16,0.46,6,0,1047,55000000,0,Suite Class
648909331729869691,Luxury Studio in centre bangkok/sky-pool/ near BTS,152018136,Tony,Khlong Toei,13.724954735866255,100.56582080502398,Entire home/apt,1129,1,22,2022-12-19,4.31,12,22,10,24838,0,Standard Class
577292326375975939,Perfect location# Pool(50F)#Gym@Sukhumvit 24(1108),178564839,Weeraya,Khlong Toei,13.72559,100.56591,Entire home/apt,2065,2,22,2022-12-11,2.28,35,22,18,90860,0,First Class
39379482,曼谷素坤逸24豪华公寓/屋顶泳池/BTS彭蓬站.EM商场/T21商场/四面佛/暹罗广场/火车夜市8,296659086,Summer,Khlong Toei,13.72623,100.56701,Entire home/apt,2162,2,22,2022-12-25,0.57,22,9,4,95128,0,First Class
54351463,"Bangkok Sook-San, Sukhumvit-Asoke 204",42482778,Harnpon,Khlong Toei,13.72591,100.5638,Entire home/apt,1143,1,22,2022-12-25,2.1,15,22,4,25146,0,Standard Class
53273772,"One BD Apt @ Nana  BTS, Wi-Fi, Netflix, Pool & Gym",10289027,Erik,Khlong Toei,13.73993,100.55292,Entire home/apt,2114,1,22,2022-12-20,1.77,5,21,9,46508,0,First Class
25117967,"L11 - Cozy 1 BR with Sky Pool, Sukhumvit BTS!",123828822,Sara,Khlong Toei,13.71156,100.59372,Entire home/apt,1300,25,22,2022-10-31,0.4,22,7,59,715000,0,Standard Class
53916678,T6 16FShopping center   pool WiFi EM park24,347302995,Sophia,Khlong Toei,13.725515,100.565453,Entire home/apt,1270,1,22,2022-12-12,1.79,39,21,17,27940,0,Standard Class
40624374,★Cozy Studio★BTS Asok/MRT Sukhumvit/Terminal 21★,62257044,Ludoping,Khlong Toei,13.73482,100.55731,Entire home/apt,1591,5,22,2022-11-30,0.63,56,19,29,175010,0,Business Class
